mechanism,missing_rate,repetition,method,variable,metric,value,note
MCAR,0.1,3,knn,income_ratio,rmse,1.8388147377154773,
MCAR,0.1,3,knn,sex,pfc,0.5619047619047619,
MCAR,0.1,3,knn,smoking_status,pfc,0.47572815533980584,
MCAR,0.1,3,knn,systolic_bp,nrmse,1.0542196105740171,
MCAR,0.1,3,knn,systolic_bp,rmse,18.151615136826592,
MCAR,0.1,4,knn,age,nrmse,1.016529339920997,
MCAR,0.1,4,knn,age,rmse,17.08454624595302,
MCAR,0.1,4,knn,bmi,nrmse,1.0954684766649692,
MCAR,0.1,4,knn,bmi,rmse,8.126930539877893,
MCAR,0.1,4,knn,income_ratio,nrmse,1.2159511582794764,
MCAR,0.1,4,knn,income_ratio,rmse,1.8271472357958993,
MCAR,0.1,4,knn,sex,pfc,0.44660194174757284,
MCAR,0.1,4,knn,smoking_status,pfc,0.44036697247706424,
MCAR,0.1,4,knn,systolic_bp,nrmse,1.1018307975910122,
MCAR,0.1,4,knn,systolic_bp,rmse,20.860108207088434,
MCAR,0.1,5,knn,age,nrmse,1.0928525137349836,
MCAR,0.1,5,knn,age,rmse,18.012621837326886,
MCAR,0.1,5,knn,bmi,nrmse,1.156641246766352,
MCAR,0.1,5,knn,bmi,rmse,9.610067744915,
MCAR,0.1,5,knn,income_ratio,nrmse,1.1346920864355303,
MCAR,0.1,5,knn,income_ratio,rmse,1.7953012954858116,
MCAR,0.1,5,knn,sex,pfc,0.4574468085106383,
MCAR,0.1,5,knn,smoking_status,pfc,0.44339622641509435,
MCAR,0.1,5,knn,systolic_bp,nrmse,1.0453182399267995,
MCAR,0.1,5,knn,systolic_bp,rmse,20.764448435741798,
MCAR,0.1,6,knn,age,nrmse,1.1303421186802363,
MCAR,0.1,6,knn,age,rmse,18.302458851203575,
MCAR,0.1,6,knn,bmi,nrmse,0.9924893806611788,
MCAR,0.1,6,knn,bmi,rmse,9.557872634270101,
MCAR,0.1,6,knn,income_ratio,nrmse,1.175707148993416,
MCAR,0.1,6,knn,income_ratio,rmse,1.7917997199908084,
MCAR,0.1,6,knn,sex,pfc,0.4230769230769231,
MCAR,0.1,6,knn,smoking_status,pfc,0.36,
MCAR,0.1,6,knn,systolic_bp,nrmse,0.9892214290941685,
MCAR,0.1,6,knn,systolic_bp,rmse,22.011821804323716,
MCAR,0.1,7,knn,age,nrmse,0.9466622707885222,
MCAR,0.1,7,knn,age,rmse,16.905221585472713,
MCAR,0.1,7,knn,bmi,nrmse,1.0928106499869503,
MCAR,0.1,7,knn,bmi,rmse,8.517864792220918,
MCAR,0.1,7,knn,income_ratio,nrmse,1.2325264017973008,
MCAR,0.1,7,knn,income_ratio,rmse,1.888990872623246,
MCAR,0.1,7,knn,sex,pfc,0.42342342342342343,
MCAR,0.1,7,knn,smoking_status,pfc,0.35964912280701755,
MCAR,0.1,7,knn,systolic_bp,nrmse,0.9738149388161753,
MCAR,0.1,7,knn,systolic_bp,rmse,18.96493840983644,
MCAR,0.1,8,knn,age,nrmse,0.9947101961679589,
MCAR,0.1,8,knn,age,rmse,16.985655712983235,
MCAR,0.1,8,knn,bmi,nrmse,1.0579913843359072,
MCAR,0.1,8,knn,bmi,rmse,6.623891416682493,
MCAR,0.1,8,knn,income_ratio,nrmse,1.186063617192307,
MCAR,0.1,8,knn,income_ratio,rmse,1.9385402330862564,
MCAR,0.1,8,knn,sex,pfc,0.4845360824742268,
MCAR,0.1,8,knn,smoking_status,pfc,0.4482758620689655,
MCAR,0.1,8,knn,systolic_bp,nrmse,1.0036551030282186,
MCAR,0.1,8,knn,systolic_bp,rmse,19.815304168920328,
MCAR,0.2,1,knn,age,nrmse,0.9850223914728843,
MCAR,0.2,1,knn,age,rmse,16.915889613868124,
MCAR,0.2,1,knn,bmi,nrmse,1.1207457075728442,
MCAR,0.2,1,knn,bmi,rmse,7.832634160659927,
MCAR,0.2,1,knn,income_ratio,nrmse,1.2661510138794005,
MCAR,0.2,1,knn,income_ratio,rmse,1.8917897538855641,
MCAR,0.2,1,knn,sex,pfc,0.4321608040201005,
MCAR,0.2,1,knn,smoking_status,pfc,0.44554455445544555,
MCAR,0.2,1,knn,systolic_bp,nrmse,1.0088021434421377,
MCAR,0.2,1,knn,systolic_bp,rmse,19.276900713001066,
MCAR,0.2,2,knn,age,nrmse,1.1385880015702297,
MCAR,0.2,2,knn,age,rmse,18.481435327826944,
MCAR,0.2,2,knn,bmi,nrmse,1.1155403992015336,
MCAR,0.2,2,knn,bmi,rmse,9.155431937503776,
MCAR,0.2,2,knn,income_ratio,nrmse,1.2307235941207963,
MCAR,0.2,2,knn,income_ratio,rmse,2.0218474322030695,
MCAR,0.2,2,knn,sex,pfc,0.47572815533980584,
MCAR,0.2,2,knn,smoking_status,pfc,0.4,
MCAR,0.2,2,knn,systolic_bp,nrmse,1.0683997890520822,
MCAR,0.2,2,knn,systolic_bp,rmse,21.430502558486477,
MCAR,0.2,3,knn,age,nrmse,1.1194502582368995,
MCAR,0.2,3,knn,age,rmse,18.86948042916568,
MCAR,0.2,3,knn,bmi,nrmse,1.076448657669341,
MCAR,0.2,3,knn,bmi,rmse,8.027121365679907,
MCAR,0.2,3,knn,income_ratio,nrmse,1.1857566258549648,
MCAR,0.2,3,knn,income_ratio,rmse,1.8146832348149489,
MCAR,0.2,3,knn,sex,pfc,0.40932642487046633,
MCAR,0.2,3,knn,smoking_status,pfc,0.4272300469483568,
MCAR,0.2,3,knn,systolic_bp,nrmse,0.9734068444979018,
MCAR,0.2,3,knn,systolic_bp,rmse,20.46740860037771,
MCAR,0.2,4,knn,age,nrmse,1.0730418139874138,
MCAR,0.2,4,knn,age,rmse,17.849779666604892,
MCAR,0.2,4,knn,bmi,nrmse,1.0559663770020966,
MCAR,0.2,4,knn,bmi,rmse,8.209534286545763,
MCAR,0.2,4,knn,income_ratio,nrmse,1.2690644274059744,
MCAR,0.2,4,knn,income_ratio,rmse,1.868953584228351,
MCAR,0.2,4,knn,sex,pfc,0.47593582887700536,
MCAR,0.2,4,knn,smoking_status,pfc,0.4396135265700483,
MCAR,0.2,4,knn,systolic_bp,nrmse,1.024934748441817,
MCAR,0.2,4,knn,systolic_bp,rmse,19.52713669968992,
MCAR,0.2,5,knn,age,nrmse,1.1764619142828765,
MCAR,0.2,5,knn,age,rmse,19.973792352790216,
MCAR,0.2,5,knn,bmi,nrmse,1.0093048737029708,
MCAR,0.2,5,knn,bmi,rmse,8.377245813671724,
MCAR,0.2,5,knn,income_ratio,nrmse,1.2002393919353376,
MCAR,0.2,5,knn,income_ratio,rmse,1.8555197110400774,
MCAR,0.2,5,knn,sex,pfc,0.4230769230769231,
MCAR,0.2,5,knn,smoking_status,pfc,0.41919191919191917,
MCAR,0.2,5,knn,systolic_bp,nrmse,1.0086896121634612,
MCAR,0.2,5,knn,systolic_bp,rmse,23.099030659127337,
MCAR,0.2,6,knn,age,nrmse,1.030072487733176,
MCAR,0.2,6,knn,age,rmse,17.891137009848048,
MCAR,0.2,6,knn,bmi,nrmse,1.0851287990865452,
MCAR,0.2,6,knn,bmi,rmse,8.446207783729093,
MCAR,0.2,6,knn,income_ratio,nrmse,1.195793800421737,
MCAR,0.2,6,knn,income_ratio,rmse,1.850193212984291,
MCAR,0.2,6,knn,sex,pfc,0.49514563106796117,
MCAR,0.2,6,knn,smoking_status,pfc,0.4052631578947368,
MCAR,0.2,6,knn,systolic_bp,nrmse,1.0340738910620206,
MCAR,0.2,6,knn,systolic_bp,rmse,19.280449976474515,
MCAR,0.2,7,knn,age,nrmse,1.0420167525542001,
MCAR,0.2,7,knn,age,rmse,18.247650374391945,
MCAR,0.2,7,knn,bmi,nrmse,1.1026386055326578,
MCAR,0.2,7,knn,bmi,rmse,8.129381761615514,
MCAR,0.2,7,knn,income_ratio,nrmse,1.17693921465844,
MCAR,0.2,7,knn,income_ratio,rmse,1.80469780596483,
MCAR,0.2,7,knn,sex,pfc,0.504950495049505,
MCAR,0.2,7,knn,smoking_status,pfc,0.4223300970873786,
MCAR,0.2,7,knn,systolic_bp,nrmse,1.0579436953543784,
MCAR,0.2,7,knn,systolic_bp,rmse,20.618931124893543,
MCAR,0.2,8,knn,age,nrmse,1.0049902157112909,
MCAR,0.2,8,knn,age,rmse,16.28106786214305,
MCAR,0.2,8,knn,bmi,nrmse,1.1511602218795043,
MCAR,0.2,8,knn,bmi,rmse,8.903576611148367,
MCAR,0.2,8,knn,income_ratio,nrmse,1.1468984715589534,
MCAR,0.2,8,knn,income_ratio,rmse,1.808008679352891,
MCAR,0.2,8,knn,sex,pfc,0.40588235294117647,
MCAR,0.2,8,knn,smoking_status,pfc,0.358974358974359,
MCAR,0.2,8,knn,systolic_bp,nrmse,0.9762662764853208,
MCAR,0.2,8,knn,systolic_bp,rmse,17.634401094794875,
MCAR,0.3,1,knn,age,nrmse,1.1161533628945024,
MCAR,0.3,1,knn,age,rmse,19.213739491179204,
MCAR,0.3,1,knn,bmi,nrmse,1.0952091699230844,
MCAR,0.3,1,knn,bmi,rmse,8.679214634208943,
MCAR,0.3,1,knn,income_ratio,nrmse,1.2078278114986694,
MCAR,0.3,1,knn,income_ratio,rmse,1.8710307724405706,
MCAR,0.3,1,knn,sex,pfc,0.4915254237288136,
MCAR,0.3,1,knn,smoking_status,pfc,0.46464646464646464,
MCAR,0.3,1,knn,systolic_bp,nrmse,1.0285101985614442,
MCAR,0.3,1,knn,systolic_bp,rmse,20.584325304382286,
MCAR,0.3,2,knn,age,nrmse,1.1255099332887155,
MCAR,0.3,2,knn,age,rmse,18.787801400948474,
MCAR,0.3,2,knn,bmi,nrmse,1.217822027699715,
MCAR,0.3,2,knn,bmi,rmse,8.77573322234351,
MCAR,0.3,2,knn,income_ratio,nrmse,1.2333007210131444,
MCAR,0.3,2,knn,income_ratio,rmse,1.9894242417240526,
MCAR,0.3,2,knn,sex,pfc,0.4241379310344828,
MCAR,0.3,2,knn,smoking_status,pfc,0.4166666666666667,
MCAR,0.3,2,knn,systolic_bp,nrmse,1.054028058109099,
MCAR,0.3,2,knn,systolic_bp,rmse,19.917348470040064,
MCAR,0.3,3,knn,age,nrmse,1.1148085575465596,
MCAR,0.3,3,knn,age,rmse,19.751889118406357,
MCAR,0.3,3,knn,bmi,nrmse,1.0887833369421287,
MCAR,0.3,3,knn,bmi,rmse,7.907482128695277,
MCAR,0.3,3,knn,income_ratio,nrmse,1.246695250249734,
MCAR,0.3,3,knn,income_ratio,rmse,1.9448512323027367,
MCAR,0.3,3,knn,sex,pfc,0.46621621621621623,
MCAR,0.3,3,knn,smoking_status,pfc,0.44256756756756754,
MCAR,0.3,3,knn,systolic_bp,nrmse,1.0497805185714233,
MCAR,0.3,3,knn,systolic_bp,rmse,20.89516167161338,
MCAR,0.3,4,knn,age,nrmse,1.0455492938752995,
MCAR,0.3,4,knn,age,rmse,18.02229259287037,
MCAR,0.3,4,knn,bmi,nrmse,1.0621083202926465,
MCAR,0.3,4,knn,bmi,rmse,8.298983008240292,
MCAR,0.3,4,knn,income_ratio,nrmse,1.1944056581011286,
MCAR,0.3,4,knn,income_ratio,rmse,1.9311928994892236,
MCAR,0.3,4,knn,sex,pfc,0.4588607594936709,
MCAR,0.3,4,knn,smoking_status,pfc,0.4859154929577465,
MCAR,0.3,4,knn,systolic_bp,nrmse,1.017104952629208,
MCAR,0.3,4,knn,systolic_bp,rmse,22.684510810610938,
MCAR,0.3,5,knn,age,nrmse,1.1083468798360485,
MCAR,0.3,5,knn,age,rmse,18.59049082747277,
MCAR,0.3,5,knn,bmi,nrmse,1.079913153298815,
MCAR,0.3,5,knn,bmi,rmse,8.431174529528398,
MCAR,0.3,5,knn,income_ratio,nrmse,1.2279678138043884,
MCAR,0.3,5,knn,income_ratio,rmse,1.8198594998923774,
MCAR,0.3,5,knn,sex,pfc,0.4551282051282051,
MCAR,0.3,5,knn,smoking_status,pfc,0.41935483870967744,
MCAR,0.3,5,knn,systolic_bp,nrmse,1.052127541406101,
MCAR,0.3,5,knn,systolic_bp,rmse,21.18030731927623,
MCAR,0.3,6,knn,age,nrmse,1.0411077156509974,
MCAR,0.3,6,knn,age,rmse,17.959013164596595,
MCAR,0.3,6,knn,bmi,nrmse,1.1074766953215236,
MCAR,0.3,6,knn,bmi,rmse,7.684551525982309,
MCAR,0.3,6,knn,income_ratio,nrmse,1.2404458761869905,
MCAR,0.3,6,knn,income_ratio,rmse,1.9811837388521536,
MCAR,0.3,6,knn,sex,pfc,0.4417808219178082,
MCAR,0.3,6,knn,smoking_status,pfc,0.4477124183006536,
MCAR,0.3,6,knn,systolic_bp,nrmse,1.0435689400311774,
MCAR,0.3,6,knn,systolic_bp,rmse,19.071923024783008,
MCAR,0.3,7,knn,age,nrmse,1.0524749721865392,
MCAR,0.3,7,knn,age,rmse,18.352485539844352,
MCAR,0.3,7,knn,bmi,nrmse,1.081708650645695,
MCAR,0.3,7,knn,bmi,rmse,7.686220187402308,
MCAR,0.3,7,knn,income_ratio,nrmse,1.1190478048010941,
MCAR,0.3,7,knn,income_ratio,rmse,1.7721631307986752,
MCAR,0.3,7,knn,sex,pfc,0.45182724252491696,
MCAR,0.3,7,knn,smoking_status,pfc,0.45714285714285713,
MCAR,0.3,7,knn,systolic_bp,nrmse,1.0670017501276334,
MCAR,0.3,7,knn,systolic_bp,rmse,21.707175246791092,
MCAR,0.3,8,knn,age,nrmse,1.0681301123805509,
MCAR,0.3,8,knn,age,rmse,18.106937861995615,
MCAR,0.3,8,knn,bmi,nrmse,1.1445543869215862,
MCAR,0.3,8,knn,bmi,rmse,8.627410207968074,
MCAR,0.3,8,knn,income_ratio,nrmse,1.2816755611694988,
MCAR,0.3,8,knn,income_ratio,rmse,1.9168049892742023,
MCAR,0.3,8,knn,sex,pfc,0.49174917491749176,
MCAR,0.3,8,knn,smoking_status,pfc,0.49079754601226994,
MCAR,0.3,8,knn,systolic_bp,nrmse,1.043062112611073,
MCAR,0.3,8,knn,systolic_bp,rmse,19.566425027198715,
MAR,0.1,1,mean_mode,age,nrmse,1.1051433564847342,
MAR,0.1,1,mean_mode,age,rmse,18.96552734948652,
MAR,0.1,1,mean_mode,bmi,nrmse,1.0560768365335087,
MAR,0.1,1,mean_mode,bmi,rmse,9.224183631829787,
MAR,0.1,1,mean_mode,income_ratio,nrmse,0.9949361676151274,
MAR,0.1,1,mean_mode,income_ratio,rmse,1.5535904200401471,
MAR,0.1,1,mean_mode,sex,pfc,0.4835164835164835,
MAR,0.1,1,mean_mode,smoking_status,pfc,0.47368421052631576,
MAR,0.1,1,mean_mode,systolic_bp,nrmse,1.0444066030036079,
MAR,0.1,1,mean_mode,systolic_bp,rmse,21.149382825676263,
MAR,0.1,2,mean_mode,age,nrmse,1.218992154610158,
MAR,0.1,2,mean_mode,age,rmse,18.49428163207262,
MAR,0.1,2,mean_mode,bmi,nrmse,1.0686060306599316,
MAR,0.1,2,mean_mode,bmi,rmse,10.078972440677479,
MAR,0.1,2,mean_mode,income_ratio,nrmse,0.9945103279567843,
MAR,0.1,2,mean_mode,income_ratio,rmse,1.571967204817269,
MAR,0.1,2,mean_mode,sex,pfc,0.59375,
MAR,0.1,2,mean_mode,smoking_status,pfc,0.40384615384615385,
MAR,0.1,2,mean_mode,systolic_bp,nrmse,1.0109401214946263,
MAR,0.1,2,mean_mode,systolic_bp,rmse,19.077476401717483,
MAR,0.1,3,mean_mode,age,nrmse,1.0710361725576816,
MAR,0.1,3,mean_mode,age,rmse,17.361590129016072,
MAR,0.1,3,mean_mode,bmi,nrmse,1.0816838983614512,
MAR,0.1,3,mean_mode,bmi,rmse,10.123284468422552,
MAR,0.1,3,mean_mode,income_ratio,nrmse,0.9941866217703444,
MAR,0.1,3,mean_mode,income_ratio,rmse,1.6415161831782648,
MAR,0.1,3,mean_mode,sex,pfc,0.4642857142857143,
MAR,0.1,3,mean_mode,smoking_status,pfc,0.4583333333333333,
MAR,0.1,3,mean_mode,systolic_bp,nrmse,1.0010951654207583,
MAR,0.1,3,mean_mode,systolic_bp,rmse,18.68366922656172,
MAR,0.1,4,mean_mode,age,nrmse,1.0133835825208761,
MAR,0.1,4,mean_mode,age,rmse,16.990990418009513,
MAR,0.1,4,mean_mode,bmi,nrmse,1.0210772964372654,
MAR,0.1,4,mean_mode,bmi,rmse,8.33495801141743,
MAR,0.1,4,mean_mode,income_ratio,nrmse,1.0039862720380206,
MAR,0.1,4,mean_mode,income_ratio,rmse,1.4564870775472012,
MAR,0.1,4,mean_mode,sex,pfc,0.47474747474747475,
MAR,0.1,4,mean_mode,smoking_status,pfc,0.4326923076923077,
MAR,0.1,4,mean_mode,systolic_bp,nrmse,1.0030452467621265,
MAR,0.1,4,mean_mode,systolic_bp,rmse,21.51113459870207,
MAR,0.1,5,mean_mode,age,nrmse,1.050828181935932,
MAR,0.1,5,mean_mode,age,rmse,17.9904401305867,
MAR,0.1,5,mean_mode,bmi,nrmse,1.0330140001597725,
MAR,0.1,5,mean_mode,bmi,rmse,9.880585933178342,
MAR,0.1,5,mean_mode,income_ratio,nrmse,0.9951061995454473,
MAR,0.1,5,mean_mode,income_ratio,rmse,1.5153576607928099,
MAR,0.1,5,mean_mode,sex,pfc,0.5,
MAR,0.1,5,mean_mode,smoking_status,pfc,0.39823008849557523,
MAR,0.1,5,mean_mode,systolic_bp,nrmse,1.0565463050173198,
MAR,0.1,5,mean_mode,systolic_bp,rmse,22.957879841792668,
MAR,0.1,6,mean_mode,age,nrmse,1.056135342760449,
MAR,0.1,6,mean_mode,age,rmse,16.886517454096442,
MAR,0.1,6,mean_mode,bmi,nrmse,1.0891688146029546,
MAR,0.1,6,mean_mode,bmi,rmse,11.007747062819725,
MAR,0.1,6,mean_mode,income_ratio,nrmse,1.0014432268409432,
MAR,0.1,6,mean_mode,income_ratio,rmse,1.506403471117456,
MAR,0.1,6,mean_mode,sex,pfc,0.5747126436781609,
MAR,0.1,6,mean_mode,smoking_status,pfc,0.4854368932038835,
MAR,0.1,6,mean_mode,systolic_bp,nrmse,1.025570843877789,
MAR,0.1,6,mean_mode,systolic_bp,rmse,22.2262183361247,
MAR,0.1,7,mean_mode,age,nrmse,1.0639475257713027,
MAR,0.1,7,mean_mode,age,rmse,17.327673914106903,
MAR,0.1,7,mean_mode,bmi,nrmse,1.0229580496659862,
MAR,0.1,7,mean_mode,bmi,rmse,9.267360301701967,
MAR,0.1,7,mean_mode,income_ratio,nrmse,1.0043074174147273,
MAR,0.1,7,mean_mode,income_ratio,rmse,1.4101315801899539,
MAR,0.1,7,mean_mode,sex,pfc,0.5567010309278351,
MAR,0.1,7,mean_mode,smoking_status,pfc,0.5098039215686274,
MAR,0.1,7,mean_mode,systolic_bp,nrmse,0.9979825898455112,
MAR,0.1,7,mean_mode,systolic_bp,rmse,18.866181132093732,
MAR,0.1,8,mean_mode,age,nrmse,1.1135725574959674,
MAR,0.1,8,mean_mode,age,rmse,15.958533624931208,
MAR,0.1,8,mean_mode,bmi,nrmse,1.0927094879445451,
MAR,0.1,8,mean_mode,bmi,rmse,10.795009137003326,
MAR,0.1,8,mean_mode,income_ratio,nrmse,1.003603392945639,
MAR,0.1,8,mean_mode,income_ratio,rmse,1.4924350745998365,
MAR,0.1,8,mean_mode,sex,pfc,0.5225225225225225,
MAR,0.1,8,mean_mode,smoking_status,pfc,0.45544554455445546,
MAR,0.1,8,mean_mode,systolic_bp,nrmse,1.006631348866361,
MAR,0.1,8,mean_mode,systolic_bp,rmse,18.975252726890904,
MAR,0.2,1,mean_mode,age,nrmse,1.105071010801661,
MAR,0.2,1,mean_mode,age,rmse,17.168260511593612,
MAR,0.2,1,mean_mode,bmi,nrmse,1.0426307027981334,
MAR,0.2,1,mean_mode,bmi,rmse,9.562697530522945,
MAR,0.2,1,mean_mode,income_ratio,nrmse,1.001659771125783,
MAR,0.2,1,mean_mode,income_ratio,rmse,1.5357916295146294,
MAR,0.2,1,mean_mode,sex,pfc,0.4873096446700508,
MAR,0.2,1,mean_mode,smoking_status,pfc,0.5066666666666667,
MAR,0.2,1,mean_mode,systolic_bp,nrmse,1.0436912716509672,
MAR,0.2,1,mean_mode,systolic_bp,rmse,22.696455547339024,
MAR,0.2,2,mean_mode,age,nrmse,1.072947451836698,
MAR,0.2,2,mean_mode,age,rmse,17.941087802192474,
MAR,0.2,2,mean_mode,bmi,nrmse,1.0934940749856845,
MAR,0.2,2,mean_mode,bmi,rmse,9.82135024127191,
MAR,0.2,2,mean_mode,income_ratio,nrmse,0.9983363788558426,
MAR,0.2,2,mean_mode,income_ratio,rmse,1.5767560712433626,
MAR,0.2,2,mean_mode,sex,pfc,0.56,
MAR,0.2,2,mean_mode,smoking_status,pfc,0.470873786407767,
MAR,0.2,2,mean_mode,systolic_bp,nrmse,1.0241352687291694,
MAR,0.2,2,mean_mode,systolic_bp,rmse,21.68248095670926,
MAR,0.2,3,mean_mode,age,nrmse,1.0676910753759774,
MAR,0.2,3,mean_mode,age,rmse,17.365889771098118,
MAR,0.2,3,mean_mode,bmi,nrmse,1.0511003022767345,
MAR,0.2,3,mean_mode,bmi,rmse,8.71072313947366,
MAR,0.2,3,mean_mode,income_ratio,nrmse,1.0130606901040398,
MAR,0.2,3,mean_mode,income_ratio,rmse,1.4667559424361687,
MAR,0.2,3,mean_mode,sex,pfc,0.5164835164835165,
MAR,0.2,3,mean_mode,smoking_status,pfc,0.4148471615720524,
MAR,0.2,3,mean_mode,systolic_bp,nrmse,1.023111779451138,
MAR,0.2,3,mean_mode,systolic_bp,rmse,21.84251311975192,
MAR,0.2,4,mean_mode,age,nrmse,1.0790652568790606,
MAR,0.2,4,mean_mode,age,rmse,17.712970994526305,
MAR,0.2,4,mean_mode,bmi,nrmse,1.0668580734383328,
MAR,0.2,4,mean_mode,bmi,rmse,9.206579064439191,
MAR,0.2,4,mean_mode,income_ratio,nrmse,0.9974717329052053,
MAR,0.2,4,mean_mode,income_ratio,rmse,1.6041375400425033,
MAR,0.2,4,mean_mode,sex,pfc,0.5025906735751295,
MAR,0.2,4,mean_mode,smoking_status,pfc,0.46153846153846156,
MAR,0.2,4,mean_mode,systolic_bp,nrmse,1.0482547609178425,
MAR,0.2,4,mean_mode,systolic_bp,rmse,20.293349083865973,
MAR,0.2,5,mean_mode,age,nrmse,1.151261720285425,
MAR,0.2,5,mean_mode,age,rmse,17.464179118550447,
MAR,0.2,5,mean_mode,bmi,nrmse,1.039346457360101,
MAR,0.2,5,mean_mode,bmi,rmse,8.628391440041362,
MAR,0.2,5,mean_mode,income_ratio,nrmse,0.9973196247514716,
MAR,0.2,5,mean_mode,income_ratio,rmse,1.5420939539946361,
MAR,0.2,5,mean_mode,sex,pfc,0.5162790697674419,
MAR,0.2,5,mean_mode,smoking_status,pfc,0.48058252427184467,
MAR,0.2,5,mean_mode,systolic_bp,nrmse,1.0470679741070539,
MAR,0.2,5,mean_mode,systolic_bp,rmse,20.806349996178163,
MAR,0.2,6,mean_mode,age,nrmse,1.0748124892325004,
MAR,0.2,6,mean_mode,age,rmse,17.523425508760734,
MAR,0.2,6,mean_mode,bmi,nrmse,1.0777458305042664,
MAR,0.2,6,mean_mode,bmi,rmse,9.32120501912332,
MAR,0.2,6,mean_mode,income_ratio,nrmse,1.0043373896365104,
MAR,0.2,6,mean_mode,income_ratio,rmse,1.4499413935428855,
MAR,0.2,6,mean_mode,sex,pfc,0.5238095238095238,
MAR,0.2,6,mean_mode,smoking_status,pfc,0.46311475409836067,
MAR,0.2,6,mean_mode,systolic_bp,nrmse,1.0081306399165662,
MAR,0.2,6,mean_mode,systolic_bp,rmse,18.63173945415855,
MAR,0.2,7,mean_mode,age,nrmse,1.0373685492443945,
MAR,0.2,7,mean_mode,age,rmse,17.455069228561513,
MAR,0.2,7,mean_mode,bmi,nrmse,1.0515909423678518,
MAR,0.2,7,mean_mode,bmi,rmse,9.688581429025719,
MAR,0.2,7,mean_mode,income_ratio,nrmse,0.9973877708305605,
MAR,0.2,7,mean_mode,income_ratio,rmse,1.5132683314157334,
MAR,0.2,7,mean_mode,sex,pfc,0.5147058823529411,
MAR,0.2,7,mean_mode,smoking_status,pfc,0.4666666666666667,
MAR,0.2,7,mean_mode,systolic_bp,nrmse,1.0319038667694653,
MAR,0.2,7,mean_mode,systolic_bp,rmse,23.365483136027894,
MAR,0.2,8,mean_mode,age,nrmse,1.0157563823722828,
MAR,0.2,8,mean_mode,age,rmse,18.33840140770048,
MAR,0.2,8,mean_mode,bmi,nrmse,1.023161042413056,
MAR,0.2,8,mean_mode,bmi,rmse,8.601473754719398,
MAR,0.2,8,mean_mode,income_ratio,nrmse,1.0011579292937691,
MAR,0.2,8,mean_mode,income_ratio,rmse,1.475771178627217,
MAR,0.2,8,mean_mode,sex,pfc,0.5025641025641026,
MAR,0.2,8,mean_mode,smoking_status,pfc,0.46261682242990654,
MAR,0.2,8,mean_mode,systolic_bp,nrmse,1.0055654920140902,
MAR,0.2,8,mean_mode,systolic_bp,rmse,17.62673658540807,
MAR,0.3,1,mean_mode,age,nrmse,1.0930558231023273,
MAR,0.3,1,mean_mode,age,rmse,18.212401340823952,
MAR,0.3,1,mean_mode,bmi,nrmse,1.033786283573099,
MAR,0.3,1,mean_mode,bmi,rmse,8.473587401765466,
MAR,0.3,1,mean_mode,income_ratio,nrmse,0.9983039210550493,
MAR,0.3,1,mean_mode,income_ratio,rmse,1.5197301155206964,
MAR,0.3,1,mean_mode,sex,pfc,0.4861111111111111,
MAR,0.3,1,mean_mode,smoking_status,pfc,0.46504559270516715,
MAR,0.3,1,mean_mode,systolic_bp,nrmse,1.0692421864735118,
MAR,0.3,1,mean_mode,systolic_bp,rmse,20.2925714110602,
MAR,0.3,2,mean_mode,age,nrmse,1.0513663125982513,
MAR,0.3,2,mean_mode,age,rmse,17.47664416378523,
MAR,0.3,2,mean_mode,bmi,nrmse,1.072550960242717,
MAR,0.3,2,mean_mode,bmi,rmse,9.1928080699325,
MAR,0.3,2,mean_mode,income_ratio,nrmse,1.0000267866723813,
MAR,0.3,2,mean_mode,income_ratio,rmse,1.4849279565976337,
MAR,0.3,2,mean_mode,sex,pfc,0.5791139240506329,
MAR,0.3,2,mean_mode,smoking_status,pfc,0.41423948220064727,
MAR,0.3,2,mean_mode,systolic_bp,nrmse,1.0258749610199487,
MAR,0.3,2,mean_mode,systolic_bp,rmse,19.11457737119221,
MAR,0.3,3,mean_mode,age,nrmse,1.075640858421835,
MAR,0.3,3,mean_mode,age,rmse,18.174590040197657,
MAR,0.3,3,mean_mode,bmi,nrmse,1.0464683840000926,
MAR,0.3,3,mean_mode,bmi,rmse,8.513770138229452,
MAR,0.3,3,mean_mode,income_ratio,nrmse,0.998297880355956,
MAR,0.3,3,mean_mode,income_ratio,rmse,1.579191017478169,
MAR,0.3,3,mean_mode,sex,pfc,0.5555555555555556,
MAR,0.3,3,mean_mode,smoking_status,pfc,0.45209580838323354,
MAR,0.3,3,mean_mode,systolic_bp,nrmse,1.046540852173329,
MAR,0.3,3,mean_mode,systolic_bp,rmse,20.320921836056016,
MAR,0.3,4,mean_mode,age,nrmse,1.0648466890652737,
MAR,0.3,4,mean_mode,age,rmse,17.558982835896053,
MAR,0.3,4,mean_mode,bmi,nrmse,1.061463144224814,
MAR,0.3,4,mean_mode,bmi,rmse,9.020506378276416,
MAR,0.3,4,mean_mode,income_ratio,nrmse,0.9987749843500395,
MAR,0.3,4,mean_mode,income_ratio,rmse,1.473767558740596,
MAR,0.3,4,mean_mode,sex,pfc,0.5395189003436426,
MAR,0.3,4,mean_mode,smoking_status,pfc,0.44336569579288027,
MAR,0.3,4,mean_mode,systolic_bp,nrmse,1.0133975255184646,
MAR,0.3,4,mean_mode,systolic_bp,rmse,19.394293471904916,
