mechanism,missing_rate,repetition,method,term,estimate,std.error,conf.low,conf.high,true_estimate,bias,ci_width,ci_cover
MCAR,0.2,5,complete_case,bmi,0.02932836275446504,0.010118150580853297,0.009403686604525348,0.04925303890440473,0.02897241650381511,3.559462506499307e-4,0.03984935229987938,1
MCAR,0.2,5,complete_case,income_ratio,-0.08857448851972766,0.04645954776087575,-0.18006269437424446,0.002913717334789151,-0.05343704488580892,-0.035137443633918734,0.18297641170903362,1
MCAR,0.2,5,complete_case,sexFemale,-0.113771190696789,0.14563070619446947,-0.40054737921316064,0.17300499781958267,-0.09307566573776974,-0.02069552495901926,0.5735523770327433,1
MCAR,0.2,5,complete_case,smoking_statusYes,0.01137637412016192,0.15392002750615033,-0.29172315741411003,0.31447590565443384,-0.022120133000263893,0.03349650712042582,0.6061990630685439,1
MCAR,0.2,5,complete_case,systolic_bp,0.006505373911351862,0.004367614537339764,-0.002095338690112955,0.01510608651281668,0.0020175183065907756,0.0044878556047610865,0.017201425202929634,1
MCAR,0.2,6,complete_case,(Intercept),4.511447734670449,0.3937432228038283,3.7362504001926298,5.286645069148269,4.0349672958498015,0.47648043882064783,1.5503946689556396,1
MCAR,0.2,6,complete_case,age,0.019375860338661767,0.003186726697434254,0.013101867801167049,0.025649852876156485,0.01753512986073419,0.0018407304779275782,0.012547985074989436,1
MCAR,0.2,6,complete_case,bmi,0.023040146181883336,0.007399431354924412,0.008472226962491922,0.037608065401274746,0.02897241650381511,-0.005932270321931773,0.029135838438782823,1
MCAR,0.2,6,complete_case,income_ratio,-0.05852748005762948,0.03254054050929559,-0.12259293897688378,0.005537978861624826,-0.05343704488580892,-0.005090435171820555,0.1281309178385086,1
MCAR,0.2,6,complete_case,sexFemale,-0.14008879871433957,0.10193062770482605,-0.3407686995282766,0.06059110209959742,-0.09307566573776974,-0.04701313297656984,0.401359801627874,1
MCAR,0.2,6,complete_case,smoking_statusYes,-0.24881187852160913,0.10292023720119896,-0.45144011164790804,-0.046183645395310224,-0.022120133000263893,-0.22669174552134524,0.4052564662525978,0
MCAR,0.2,6,complete_case,systolic_bp,-0.001096212835982618,0.002842022027217685,-0.0066915546029799565,0.00449912893101472,0.0020175183065907756,-0.003113731142573394,0.011190683533994676,1
MCAR,0.2,7,complete_case,(Intercept),2.6299492009432166,0.5062763267015796,1.6327798776718,3.627118524214633,4.0349672958498015,-1.405018094906585,1.9943386465428328,0
MCAR,0.2,7,complete_case,age,0.011844167966039768,0.0040540041916941995,0.003859341492504052,0.019828994439575483,0.01753512986073419,-0.005690961894694421,0.01596965294707143,1
MCAR,0.2,7,complete_case,bmi,0.04300824425694909,0.00950512495008201,0.02428680990540693,0.06172967860849125,0.02897241650381511,0.01403582775313398,0.03744286870308432,1
MCAR,0.2,7,complete_case,income_ratio,-0.07231185649504467,0.03924298411279254,-0.14960541704102348,0.004981704050934135,-0.05343704488580892,-0.018874811609235743,0.1545871210919576,1
MCAR,0.2,7,complete_case,sexFemale,-0.06853934490345909,0.12116920723152876,-0.3071960033405374,0.17011731353361922,-0.09307566573776974,0.02453632083431065,0.4773133168741567,1
MCAR,0.2,7,complete_case,smoking_statusYes,0.06330635511811511,0.12331142341111578,-0.17956964391507013,0.30618235415130035,-0.022120133000263893,0.085426488118379,0.4857519980663705,1
MCAR,0.2,7,complete_case,systolic_bp,0.01179225708523014,0.003724268971050131,0.00445688196757859,0.01912763220288169,0.0020175183065907756,0.009774738778639363,0.0146707502353031,0
MCAR,0.2,8,complete_case,(Intercept),3.680080773678187,0.508175694887594,2.6794701393138634,4.680691408042511,4.0349672958498015,-0.3548865221716144,2.001221268728648,1
MCAR,0.2,8,complete_case,age,0.016325929461832405,0.004336627562746449,0.00778700148826735,0.02486485743539746,0.01753512986073419,-0.0012092003989017837,0.017077855947130106,1
MCAR,0.2,8,complete_case,bmi,0.024579891330037636,0.010185732937823343,0.004523928797954293,0.044635853862120975,0.02897241650381511,-0.004392525173777473,0.04011192506416668,1
MCAR,0.2,8,complete_case,income_ratio,-0.03884048076615787,0.04160397136945943,-0.12075973940618037,0.04307877787386463,-0.05343704488580892,0.014596564119651052,0.163838517280045,1
MCAR,0.2,8,complete_case,sexFemale,-0.06437534371143953,0.13096589419350144,-0.3222504601080179,0.1934997726851388,-0.09307566573776974,0.028700322026330202,0.5157502327931567,1
MCAR,0.2,8,complete_case,smoking_statusYes,0.12020217298396103,0.13662482905675455,-0.1488155274840547,0.38921987345197673,-0.022120133000263893,0.14232230598422493,0.5380354009360314,1
MCAR,0.2,8,complete_case,systolic_bp,0.005622417242803353,0.003982825684300389,-0.0022198659962875174,0.013464700481894224,0.0020175183065907756,0.0036048989362125776,0.01568456647818174,1
MCAR,0.3,1,complete_case,(Intercept),3.8893698022676304,1.086966688636783,1.7356846416932799,6.043054962841981,4.0349672958498015,-0.1455974935821711,4.307370321148701,1
MCAR,0.3,1,complete_case,age,0.02015338688724467,0.009293845717648297,0.0017388229304874832,0.03856795084400186,0.01753512986073419,0.00261825702651048,0.03682912791351438,1
MCAR,0.3,1,complete_case,bmi,0.05697476500384194,0.01965974755891492,0.018021495303024673,0.0959280347046592,0.02897241650381511,0.02800234850002683,0.07790653940163453,1
MCAR,0.3,1,complete_case,income_ratio,-0.13048552543532807,0.1044915331696739,-0.33752210415093253,0.07655105328027637,-0.05343704488580892,-0.07704848054951915,0.41407315743120887,1
MCAR,0.3,1,complete_case,sexFemale,-0.622194583464387,0.29884700818596116,-1.2143216224441589,-0.030067544484615127,-0.09307566573776974,-0.5291189177266173,1.1842540779595438,1
MCAR,0.3,1,complete_case,smoking_statusYes,-0.27238328655465144,0.30005185678681834,-0.866897578593355,0.3221310054840521,-0.022120133000263893,-0.25026315355438755,1.189028584077407,1
MCAR,0.3,1,complete_case,systolic_bp,0.001978930408839853,0.007954032162798984,-0.013780964733149674,0.017738825550829382,0.0020175183065907756,-3.858789775092273e-5,0.031519790283979054,1
MCAR,0.3,2,complete_case,(Intercept),3.9303000563612684,0.8932389026127252,2.1602875408178273,5.70031257190471,4.0349672958498015,-0.10466723948853307,3.5400250310868824,1
MCAR,0.3,2,complete_case,age,0.006952666852592801,0.007508350383823561,-0.007925630668462538,0.02183096437364814,0.01753512986073419,-0.010582463008141387,0.02975659504211068,1
MCAR,0.3,2,complete_case,bmi,0.059444446290179656,0.018491870849489948,0.02280156973870797,0.09608732284165133,0.02897241650381511,0.030472029786364548,0.07328575310294336,1
MCAR,0.3,2,complete_case,income_ratio,-0.24436506412555462,0.07915186268633978,-0.4012097639853628,-0.08752036426574647,-0.05343704488580892,-0.1909280192397457,0.3136893997196163,0
MCAR,0.3,2,complete_case,sexFemale,-0.2923617599314058,0.23431007373838167,-0.7566628128991516,0.17193929303634004,-0.09307566573776974,-0.19928609419363605,0.9286021059354916,1
MCAR,0.3,2,complete_case,smoking_statusYes,-0.1491270897867634,0.24018779529388898,-0.6250752403962451,0.32682106082271833,-0.022120133000263893,-0.1270069567864995,0.9518963012189634,1
MCAR,0.3,2,complete_case,systolic_bp,0.005995296046931101,0.005811909073377734,-0.005521389768016207,0.01751198186187841,0.0020175183065907756,0.0039777777403403256,0.023033371629894616,1
MCAR,0.3,3,complete_case,(Intercept),3.092034738731642,0.9541534340852784,1.1994759262820036,4.9845935511812804,4.0349672958498015,-0.9429325571181595,3.785117624899277,1
MCAR,0.3,3,complete_case,age,0.014893392724954976,0.00814613528312515,-0.0012644279847355382,0.03105121343464549,0.01753512986073419,-0.0026417371357792124,0.03231564141938103,1
MCAR,0.3,3,complete_case,bmi,0.06410819243732462,0.017016759658337738,0.030355530338907637,0.09786085453574159,0.02897241650381511,0.03513577593350951,0.06750532419683394,0
MCAR,0.3,3,complete_case,income_ratio,-0.09870825522435514,0.0793509786273957,-0.25610054509411884,0.058684034645408584,-0.05343704488580892,-0.04527121033854622,0.31478457973952745,1
MCAR,0.3,3,complete_case,sexFemale,0.11215623117474006,0.23870429588259295,-0.36131260790697367,0.5856250702564538,-0.09307566573776974,0.20523189691250981,0.9469376781634276,1
MCAR,0.3,3,complete_case,smoking_statusYes,0.014572003626606883,0.23264162249732423,-0.44687155154121094,0.4760155587944247,-0.022120133000263893,0.03669213662687078,0.9228871103356356,1
MCAR,0.3,3,complete_case,systolic_bp,0.0028306875199898256,0.0067004508916393,-0.01045962505381014,0.016121000093789792,0.0020175183065907756,8.1316921339905e-4,0.026580625147599932,1
MCAR,0.3,4,complete_case,(Intercept),4.964011898482372,0.8078448479265855,3.363826731667451,6.564197065297293,4.0349672958498015,0.9290446026325707,3.200370333629842,1
MCAR,0.3,4,complete_case,age,0.02355951489461366,0.007791881659582731,0.008125296943922942,0.03899373284530438,0.01753512986073419,0.006024385033879472,0.030868435901381434,1
MCAR,0.3,4,complete_case,bmi,0.039742555852047085,0.016665590445241255,0.006731228621163952,0.07275388308293021,0.02897241650381511,0.010770139348231976,0.06602265446176625,1
MCAR,0.3,4,complete_case,income_ratio,-0.043150845867552266,0.0733846205154951,-0.1885116555856936,0.10220996385058906,-0.05343704488580892,0.010286199018256656,0.29072161943628266,1
MCAR,0.3,4,complete_case,sexFemale,-0.3031292266252737,0.24039124640160758,-0.779298020312946,0.1730395670623986,-0.09307566573776974,-0.21005356088750396,0.9523375873753446,1
MCAR,0.3,4,complete_case,smoking_statusYes,-0.20326029918554953,0.24787963587517442,-0.6942621512131861,0.28774155284208713,-0.022120133000263893,-0.18114016618528564,0.9820037040552733,1
MCAR,0.3,4,complete_case,systolic_bp,-0.00946853859787829,0.006984563585096381,-0.02330361481855696,0.0043665376228003774,0.0020175183065907756,-0.011486056904469067,0.027670152441357336,1
MCAR,0.3,5,complete_case,(Intercept),4.56545704592296,0.6942797111573478,3.1894172296254615,5.9414968622204585,4.0349672958498015,0.5304897500731585,2.752079632594997,1
MCAR,0.3,5,complete_case,age,0.013852772880898513,0.0062713544140026185,0.001423152315729934,0.026282393446067094,0.01753512986073419,-0.0036823569798356756,0.024859241130337162,1
MCAR,0.3,5,complete_case,bmi,0.008795576821755476,0.01165619344960531,-0.01430661964944159,0.03189777329295254,0.02897241650381511,-0.020176839682059633,0.04620439294239413,1
MCAR,0.3,5,complete_case,income_ratio,-0.0729420334324105,0.05943537104175292,-0.19074100657758997,0.04485693971276897,-0.05343704488580892,-0.019504988546601577,0.23559794629035893,1
MCAR,0.3,5,complete_case,sexFemale,0.026105455200179154,0.18935971482353603,-0.34919934344584075,0.40141025384619905,-0.09307566573776974,0.11918112093794889,0.7506095972920398,1
MCAR,0.3,5,complete_case,smoking_statusYes,-0.06741807232419936,0.20438560715233622,-0.472503701070182,0.33766755642178337,-0.022120133000263893,-0.045297939323935464,0.8101712574919654,1
MCAR,0.3,5,complete_case,systolic_bp,0.0032282182438022273,0.0047408834202499394,-0.006168058567763855,0.01262449505536831,0.0020175183065907756,0.0012106999372114517,0.018792553623132164,1
MCAR,0.3,6,complete_case,(Intercept),3.7315891849295064,0.7905771550882185,2.1658925565610883,5.297285813297925,4.0349672958498015,-0.3033781109202951,3.1313932567368363,1
MCAR,0.3,6,complete_case,age,0.005825465865029964,0.007401294255039438,-0.008832409569512156,0.02048334129957208,0.01753512986073419,-0.011709663995704226,0.029315750869084237,1
MCAR,0.3,6,complete_case,bmi,0.033025443614318015,0.01298028826955578,0.007318662880657929,0.058732224347978104,0.02897241650381511,0.004053027110502906,0.05141356146732018,1
MCAR,0.3,6,complete_case,income_ratio,-0.03835282237256568,0.06859086263534236,-0.17419343157035258,0.09748778682522122,-0.05343704488580892,0.015084222513243241,0.2716812183955738,1
MCAR,0.3,6,complete_case,sexFemale,-0.20311431589706794,0.22789337840290805,-0.6544452099109552,0.24821657811681933,-0.09307566573776974,-0.1100386501592982,0.9026617880277745,1
MCAR,0.3,6,complete_case,smoking_statusYes,0.16933929107345352,0.22100340956899722,-0.26834638070831157,0.6070249628552187,-0.022120133000263893,0.1914594240737174,0.8753713435635302,1
MCAR,0.3,6,complete_case,systolic_bp,0.008379550867787376,0.00590652252603147,-0.0033180074854610754,0.020077109221035828,0.0020175183065907756,0.006362032561196601,0.023395116706496903,1
MCAR,0.3,7,complete_case,(Intercept),3.409496987118114,0.8570580974694595,1.7099186174594294,5.109075356776799,4.0349672958498015,-0.6254703087316873,3.3991567393173696,1
MCAR,0.3,7,complete_case,age,0.021310553659912704,0.005962609249547987,0.00948647576230008,0.03313463155752533,0.01753512986073419,0.003775423799178515,0.02364815579522525,1
MCAR,0.3,7,complete_case,bmi,0.030599945061453575,0.015985038035077823,-0.0010989852243754247,0.062298875347282574,0.02897241650381511,0.0016275285576384663,0.063397860571658,1
MCAR,0.3,7,complete_case,income_ratio,0.005153401185071081,0.0621647997817062,-0.11812172960839963,0.1284285319785418,-0.05343704488580892,0.05859044607088,0.24655026158694143,1
MCAR,0.3,7,complete_case,sexFemale,0.13157429718190997,0.19972627190625003,-0.2644903950328761,0.5276389893966961,-0.09307566573776974,0.2246499629196797,0.7921293844295721,1
MCAR,0.3,7,complete_case,smoking_statusYes,0.05684007815922543,0.19948329372190765,-0.33874277919789286,0.4524229355163437,-0.022120133000263893,0.07896021115948931,0.7911657147142366,1
MCAR,0.3,7,complete_case,systolic_bp,0.002949359174479328,0.0054863633884670365,-0.007930305308777214,0.013829023657735872,0.0020175183065907756,9.318408678885524e-4,0.021759328966513086,1
MCAR,0.3,8,complete_case,(Intercept),3.993151309127412,0.7201944612879368,2.5623593085308025,5.423943309724021,4.0349672958498015,-0.04181598672238973,2.8615840011932185,1
MCAR,0.3,8,complete_case,age,0.008451219599359664,0.005306476908784386,-0.002091022976154707,0.018993462174874035,0.01753512986073419,-0.009083910261374525,0.02108448515102874,1
MCAR,0.3,8,complete_case,bmi,0.025040663991085902,0.013000694488162792,-7.874847600149171e-4,0.05086881274218672,0.02897241650381511,-0.0039317525127292065,0.05165629750220164,1
MCAR,0.3,8,complete_case,income_ratio,-0.14968792070968262,0.058793923943713855,-0.2664923125567326,-0.03288352886263264,-0.05343704488580892,-0.0962508758238737,0.2336087836941,1
MCAR,0.3,8,complete_case,sexFemale,-0.37407573188286,0.16871533610396622,-0.7092581947468889,-0.038893269018831056,-0.09307566573776974,-0.2810000661450902,0.6703649257280578,1
MCAR,0.3,8,complete_case,smoking_statusYes,-0.03654672538148378,0.17151619728424886,-0.37729358784442574,0.30420013708145816,-0.022120133000263893,-0.014426592381219884,0.6814937249258839,1
MCAR,0.3,8,complete_case,systolic_bp,0.008699781415888107,0.004214592009244549,3.267587716684218e-4,0.01707280406010779,0.0020175183065907756,0.0066822631092973315,0.01674604528843937,1
MAR,0.1,1,knn,(Intercept),4.048137046471115,0.26742897049731484,3.523346243421242,4.572927849520987,4.0349672958498015,0.013169750621313092,1.049581606099745,1
MAR,0.1,1,knn,age,0.016730229799732748,0.0022510650989442742,0.012312839048103735,0.02114762055136176,0.01753512986073419,-8.049000610014408e-4,0.008834781503258025,1
MAR,0.1,1,knn,bmi,0.02800087786506393,0.00494111429747287,0.01830465334866274,0.03769710238146512,0.02897241650381511,-9.715386387511779e-4,0.019392449032802378,1
MAR,0.1,1,knn,income_ratio,-0.06620681565778418,0.02235917753152958,-0.11008347834876175,-0.0223301529668066,-0.05343704488580892,-0.012769770771975254,0.08775332538195516,1
MAR,0.1,1,knn,sexFemale,-0.07065748741357804,0.06934703757071496,-0.20674105183888625,0.06542607701173019,-0.09307566573776974,0.022418178324191698,0.27216712885061645,1
MAR,0.1,1,knn,smoking_statusYes,-0.008133923614800389,0.07090075399620074,-0.1472664325472283,0.1309985853176275,-0.022120133000263893,0.013986209385463504,0.2782650178648558,1
MAR,0.1,1,knn,systolic_bp,0.0026908914885920513,0.00201782056928032,-0.0012687904972225805,0.006650573474406683,0.0020175183065907756,6.733731820012757e-4,0.007919363971629264,1
MAR,0.1,2,knn,(Intercept),3.906467516514045,0.2634379369191458,3.3895085415289907,4.423426491499099,4.0349672958498015,-0.12849977933575651,1.0339179499701086,1
MAR,0.1,2,knn,age,0.01619597703892355,0.0022240246416445598,0.011831649286694952,0.020560304791152145,0.01753512986073419,-0.00133915282181064,0.008728655504457193,1
MAR,0.1,2,knn,bmi,0.031914707885503275,0.004991334715233729,0.022119933038832293,0.04170948273217426,0.02897241650381511,0.002942291381688167,0.019589549693341965,1
MAR,0.1,2,knn,income_ratio,-0.05643938129686859,0.022175881258408692,-0.0999563514751454,-0.012922411118591791,-0.05343704488580892,-0.0030023364110596668,0.0870339403565536,1
MAR,0.1,2,knn,sexFemale,-0.12803335157837553,0.06874559061169627,-0.26293666304893326,0.006869959892182226,-0.09307566573776974,-0.034957685840605796,0.26980662294111546,1
MAR,0.1,2,knn,smoking_statusYes,-0.03415357966479849,0.0703900756513991,-0.17228395596301604,0.10397679663341908,-0.022120133000263893,-0.012033446664534597,0.2762607525964351,1
MAR,0.1,2,knn,systolic_bp,0.00323788797848742,0.001962948746695249,-6.141159656188667e-4,0.007089891922593707,0.0020175183065907756,0.0012203696718966445,0.0077040078882125735,1
MAR,0.1,3,knn,(Intercept),4.159365358857701,0.2693019890919234,3.630899026823201,4.687831690892201,4.0349672958498015,0.12439806300789957,1.0569326640690004,1
MAR,0.1,3,knn,age,0.014861959965638681,0.002269798186004644,0.010407808231144827,0.019316111700132536,0.01753512986073419,-0.0026731698950955077,0.00890830346898771,1
MAR,0.1,3,knn,bmi,0.025614949713341877,0.004973244155067445,0.015855674983130348,0.035374224443553405,0.02897241650381511,-0.003357466790473232,0.019518549460423057,1
MAR,0.1,3,knn,income_ratio,-0.07855690230854652,0.022735976540966287,-0.12317297873762048,-0.033940825879472565,-0.05343704488580892,-0.025119857422737597,0.08923215285814792,1
MAR,0.1,3,knn,sexFemale,-0.11893077456106514,0.07030428569140745,-0.25689280042995594,0.019031251307825667,-0.09307566573776974,-0.025855108823295406,0.2759240517377816,1
MAR,0.1,3,knn,smoking_statusYes,-0.07551025570330394,0.07252389229396493,-0.21782793955960278,0.0668074281529949,-0.022120133000263893,-0.05339012270304005,0.2846353677125977,1
MAR,0.1,3,knn,systolic_bp,0.0036901240647972218,0.0020223463170158545,-2.7843904853368327e-4,0.007658687178128127,0.0020175183065907756,0.0016726057582064462,0.00793712622666181,1
MAR,0.1,4,knn,(Intercept),4.053303805259713,0.2652128836139841,3.532861753255655,4.57374585726377,4.0349672958498015,0.018336509409911272,1.0408841040081147,1
MAR,0.1,4,knn,age,0.01665527538958194,0.002262859058019594,0.012214740693440241,0.02109581008572364,0.01753512986073419,-8.798544711522485e-4,0.008881069392283399,1
MAR,0.1,4,knn,bmi,0.02502255599688228,0.004809222659083993,0.01558514980781843,0.03445996218594613,0.02897241650381511,-0.0039498605069328285,0.0188748123781277,1
MAR,0.1,4,knn,income_ratio,-0.0722992970745032,0.022229705018074114,-0.11592188862209332,-0.02867670552691306,-0.05343704488580892,-0.01886225218869427,0.08724518309518026,1
MAR,0.1,4,knn,sexFemale,-0.1010999189861661,0.06841653912114919,-0.23535751434134627,0.033157676369014066,-0.09307566573776974,-0.008024253248396368,0.26851519071036034,1
MAR,0.1,4,knn,smoking_statusYes,-0.12020915031114501,0.07030950246362186,-0.25818141334347644,0.017763112721186386,-0.022120133000263893,-0.09808901731088113,0.2759445260646628,1
MAR,0.1,4,knn,systolic_bp,0.003845975257778336,0.0020479666337000434,-1.7286403371712762e-4,0.0078648145492738,0.0020175183065907756,0.0018284569511875606,0.008037678582990928,1
MAR,0.1,5,knn,(Intercept),4.222699147746451,0.269379107367586,3.6940814822130426,4.7513168132798596,4.0349672958498015,0.18773185189664954,1.057235331066817,1
MAR,0.1,5,knn,age,0.01553357485834002,0.00223079563869139,0.0111559600004884,0.01991118971619164,0.01753512986073419,-0.0020015550023941685,0.00875522971570324,1
MAR,0.1,5,knn,bmi,0.025829265542962904,0.005020982291693036,0.015976311601373264,0.035682219484552545,0.02897241650381511,-0.003143150960852204,0.01970590788317928,1
MAR,0.1,5,knn,income_ratio,-0.07645770584155862,0.022296548741035566,-0.12021146855952178,-0.03270394312359546,-0.05343704488580892,-0.023020660955749693,0.08750752543592633,1
MAR,0.1,5,knn,sexFemale,-0.08928422490165866,0.06965894749531387,-0.22597986759023467,0.04741141778691735,-0.09307566573776974,0.0037914408361110763,0.273391285377152,1
MAR,0.1,5,knn,smoking_statusYes,-0.1323066457363212,0.07154610508848447,-0.272705563155978,0.008092271683335595,-0.022120133000263893,-0.11018651273605731,0.2807978348393136,1
MAR,0.1,5,knn,systolic_bp,0.0029039082540828804,0.0020273465773915085,-0.001074467149416581,0.006882283657582342,0.0020175183065907756,8.863899474921048e-4,0.007956750806998923,1
MAR,0.1,6,knn,(Intercept),3.9801144048353896,0.2723204126066306,3.445724851777819,4.51450395789296,4.0349672958498015,-0.05485289101441193,1.0687791061151408,1
MAR,0.1,6,knn,age,0.015541258421262964,0.0022615097574090817,0.011103371533059313,0.019979145309466616,0.01753512986073419,-0.0019938714394712245,0.008875773776407303,1
MAR,0.1,6,knn,bmi,0.024829415911598086,0.005074407031509564,0.014871623619627378,0.034787208203568794,0.02897241650381511,-0.004143000592217023,0.019915584583941416,1
MAR,0.1,6,knn,income_ratio,-0.05295964876648473,0.022398966705827725,-0.0969143919761652,-0.009004905556804249,-0.05343704488580892,4.7739611932419435e-4,0.08790948641936096,1
MAR,0.1,6,knn,sexFemale,-0.02704570304733137,0.06929220464803235,-0.16302166576638213,0.1089302596717194,-0.09307566573776974,0.06602996269043837,0.27195192543810154,1
MAR,0.1,6,knn,smoking_statusYes,-0.034530434815428085,0.07153697754839622,-0.1749114407534534,0.10585057112259724,-0.022120133000263893,-0.012410301815164192,0.28076201187605065,1
MAR,0.1,6,knn,systolic_bp,0.004066447488489526,0.0020457116692831246,5.203323959510585e-5,0.008080861737383946,0.0020175183065907756,0.00204892918189875,0.00802882849778884,1
MAR,0.1,7,knn,(Intercept),3.9337199420907205,0.26261681405692666,3.4183723023527985,4.4490675818286425,4.0349672958498015,-0.101247353759081,1.030695279475844,1
MAR,0.1,7,knn,age,0.01629144699079266,0.002196391377348217,0.011981345536238544,0.020601548445346778,0.01753512986073419,-0.001243682869941528,0.008620202909108234,1
MAR,0.1,7,knn,bmi,0.03006581716357092,0.0048700756482787525,0.020508995755549618,0.03962263857159222,0.02897241650381511,0.0010934006597558103,0.0191136428160426,1
MAR,0.1,7,knn,income_ratio,-0.07048853718905622,0.0221580899820791,-0.11397059455225945,-0.027006479825852983,-0.05343704488580892,-0.017051492303247297,0.08696411472640647,1
MAR,0.1,7,knn,sexFemale,-0.06952130691152225,0.06835572178797421,-0.20365955701754374,0.06461694319449923,-0.09307566573776974,0.023554358826247485,0.26827650021204297,1
MAR,0.1,7,knn,smoking_statusYes,-0.07164884887347972,0.07043453735949105,-0.2098664748643957,0.06656877711743625,-0.022120133000263893,-0.04952871587321583,0.27643525198183194,1
MAR,0.1,7,knn,systolic_bp,0.0034829006183179625,0.001953899653981383,-3.513457858204177e-4,0.007317147022456343,0.0020175183065907756,0.001465382311727187,0.0076684928082767605,1
MAR,0.1,8,knn,(Intercept),3.973225423463224,0.26202703731976573,3.4590351355519915,4.487415711374457,4.0349672958498015,-0.06174187238657769,1.0283805758224651,1
MAR,0.1,8,knn,age,0.015388510632417562,0.002213596869212657,0.011044645880358256,0.01973237538447687,0.01753512986073419,-0.0021466192283166267,0.008687729504118615,1
MAR,0.1,8,knn,bmi,0.03321002018503951,0.005020477052412816,0.023358057702703914,0.04306198266737511,0.02897241650381511,0.004237603681224403,0.019703924964671198,1
MAR,0.1,8,knn,income_ratio,-0.07843623819086029,0.022229890800636455,-0.1220591943099473,-0.034813282071773276,-0.05343704488580892,-0.02499919330505137,0.08724591223817402,1
MAR,0.1,8,knn,sexFemale,-0.10307914405527545,0.06863742037754893,-0.2377701870347318,0.031611898924180884,-0.09307566573776974,-0.010003478317505712,0.26938208595891266,1
MAR,0.1,8,knn,smoking_statusYes,-0.013949063646510412,0.0710235988826953,-0.15332263795982864,0.12542451066680782,-0.022120133000263893,0.008171069353753481,0.27874714862663647,1
MAR,0.1,8,knn,systolic_bp,0.002954599047396972,0.001990074397483545,-9.506350760499012e-4,0.006859833170843845,0.0020175183065907756,9.370807408061962e-4,0.007810468246893746,1
MAR,0.2,1,knn,(Intercept),3.9929955566197717,0.2863795682576823,3.4310169373118313,4.554974175927712,4.0349672958498015,-0.041971739230029836,1.1239572386158807,1
MAR,0.2,1,knn,age,0.014961612247144327,0.002321350175096893,0.010406297165597121,0.019516927328691532,0.01753512986073419,-0.002573517613589862,0.009110630163094411,1
MAR,0.2,1,knn,bmi,0.03154125197304894,0.0052433812807641846,0.0212518720756061,0.04183063187049178,0.02897241650381511,0.002568835469233831,0.020578759794885684,1
MAR,0.2,1,knn,income_ratio,-0.06434058705288392,0.023326017884994162,-0.11011453456147924,-0.018566639544288603,-0.05343704488580892,-0.010903542167075002,0.09154789501719063,1
MAR,0.2,1,knn,sexFemale,-0.1404779811501706,0.07045355046018602,-0.2787329176103436,-0.002223044689997594,-0.09307566573776974,-0.047402315412400864,0.276509872920346,1
MAR,0.2,1,knn,smoking_statusYes,-0.05769610725558807,0.07385162661953293,-0.20261927832464463,0.08722706381346848,-0.022120133000263893,-0.035575974255324175,0.2898463421381131,1
MAR,0.2,1,knn,systolic_bp,0.0034813512883886096,0.002145552051147125,-7.289853173012614e-4,0.0076916878940784805,0.0020175183065907756,0.001463832981797834,0.008420673211379742,1
MAR,0.2,2,knn,(Intercept),4.044829310746013,0.2824424725132109,3.4905766742797337,4.599081947212292,4.0349672958498015,0.009862014896211413,1.108505272932558,1
MAR,0.2,2,knn,age,0.017702577917290917,0.0023288997915166254,0.013132447801844199,0.022272708032737634,0.01753512986073419,1.6744805655672865e-4,0.009140260230893435,1
MAR,0.2,2,knn,bmi,0.029109978493672414,0.005293924528000826,0.01872141475965143,0.039498542227693396,0.02897241650381511,1.3756198985730508e-4,0.020777127468041966,1
MAR,0.2,2,knn,income_ratio,-0.05916826750082704,0.022940718446850146,-0.10418612040537761,-0.014150414596276473,-0.05343704488580892,-0.005731222615018121,0.09003570580910114,1
MAR,0.2,2,knn,sexFemale,-0.13871100303665393,0.06762852802812805,-0.27142224021848527,-0.005999765854822564,-0.09307566573776974,-0.04563533729888419,0.26542247436366273,1
MAR,0.2,2,knn,smoking_statusYes,0.0022291317333015897,0.0705322416180605,-0.13618022478037972,0.14063848824698288,-0.022120133000263893,0.02434926473356548,0.2768187130273626,1
MAR,0.2,2,knn,systolic_bp,0.002252131776734047,0.0021641585271062708,-0.0019947173557862937,0.006498980909254388,0.0020175183065907756,2.3461347014327137e-4,0.008493698265040681,1
MAR,0.2,3,knn,(Intercept),4.366397408298112,0.2790357564463062,3.818829961013802,4.913964855582422,4.0349672958498015,0.33143011244831033,1.09513489456862,1
MAR,0.2,3,knn,age,0.01792768320386029,0.002341791721835335,0.013332254533615123,0.022523111874105457,0.01753512986073419,3.925533431261008e-4,0.009190857340490334,1
MAR,0.2,3,knn,bmi,0.0338137120046944,0.005110100960027764,0.023785875523508748,0.04384154848588005,0.02897241650381511,0.004841295500879292,0.020055672962371304,1
MAR,0.2,3,knn,income_ratio,-0.10327329732403086,0.022519846239515882,-0.14746524919303697,-0.05908134545502474,-0.05343704488580892,-0.049836252438221935,0.08838390373801222,0
MAR,0.2,3,knn,sexFemale,-0.1905349626792795,0.06815580261301608,-0.32428090022403944,-0.056789025134519555,-0.09307566573776974,-0.09745929694150976,0.2674918750895199,1
MAR,0.2,3,knn,smoking_statusYes,-0.1097525548564326,0.07130002837737573,-0.2496685822040285,0.0301634724911633,-0.022120133000263893,-0.08763242185616871,0.2798320546951918,1
